,Recall,PositiveRating,PerformanceRatio,Impact
,0.84,0.66,5.51,55
,0.34,0.49,2.19,17
,0.37,0.42,1.40,16
,0.46,0.39,1.18,18
,0.36,0.44,1.64,16
,0.3,0.38,1.11,11
,0.82,0.74,12.24,61
,0.57,0.54,2.93,31
,0.54,0.61,4.35,33
,0.53,0.64,10.64,34
,0.74,0.66,4.68,49
,0.52,0.58,3.37,30
,0.34,0.49,2.00,17
,0.62,0.61,3.59,38
,0.73,0.66,4.65,48
,0.74,0.59,4.48,44
,0.65,0.61,3.50,40
,0.34,0.67,5.86,23
,0.75,0.61,5.05,46
,0.35,0.61,4.33,21
,0.29,0.51,2.57,15
,0.37,0.56,2.93,21
,0.28,0.58,3.40,16
,0.33,0.48,2.44,16
,0.21,0.52,2.42,11
,0.3,0.59,3.35,18
,0.4,0.57,4.15,23
,0.42,0.6,4.50,25
,0.3,0.52,2.80,16
,0.58,0.47,1.64,27
,0.27,0.59,4.46,16
,0.67,0.76,8.69,51
,0.7,0.62,4.11,43
,0.63,0.63,3.63,40
,0.56,0.51,2.67,29
,0.54,0.56,3.12,30
,0.5,0.41,1.53,21
,0.38,0.5,2.31,19
,0.77,0.42,1.17,32
,0.36,0.51,1.96,18
,0.9,0.72,5.81,65
,0.47,0.45,1.74,21
,0.17,0.5,2.41,9
,0.62,0.57,3.49,35
,0.36,0.62,4.19,22
,0.71,0.54,2.52,38
,0.23,0.46,1.88,11
,0.45,0.51,2.16,23
,0.62,0.66,4.35,41
,0.71,0.61,4.13,43
,0.65,0.72,7.43,47
,0.73,0.69,6.85,50
,0.63,0.69,6.04,43
,0.79,0.64,4.82,51
,0.33,0.61,5.37,20
,0.79,0.61,4.33,48
,0.36,0.59,4.36,21
,0.83,0.57,3.35,47
,0.93,0.74,6.23,69
,0.78,0.61,3.46,48
,0.37,0.52,2.56,19
,0.89,0.69,4.64,61
,0.75,0.77,9.23,58
,0.55,0.52,2.82,29
,0.66,0.65,4.94,43
,0.7,0.64,5.27,45
,0.76,0.69,7.86,52
,0.49,0.5,2.98,25
,0.75,0.64,5.15,48
,0.36,0.58,4.39,21
,0.61,0.6,4.25,37
,0.77,0.65,4.38,50
,0.63,0.64,6.07,40
,0.5,0.6,3.54,30
,0.62,0.63,4.65,39
,0.77,0.78,10.44,60
,0.58,0.61,6.44,35
,0.37,0.52,4.69,19
,0.53,0.59,6.24,31
,0.35,0.52,3.96,18
,0.31,0.48,3.69,15
,0.14,0.53,6.00,7
,0.33,0.53,3.29,17
,0.57,0.52,2.56,30
,0.71,0.54,3.53,38
,0.46,0.51,2.78,23
,0.46,0.47,2.43,22
,0.45,0.54,3.32,24
,0.58,0.47,2.33,27
,0.46,0.5,2.71,23
,0.43,0.38,1.52,16
,0.88,0.68,5.36,60
,0.5,0.5,2.52,25
,0.59,0.49,2.84,29
,0.68,0.59,4.94,40
,0.78,0.63,5.81,49
,0.8,0.61,3.91,49
,0.6,0.67,6.08,40
,0.7,0.54,2.56,38
,0.41,0.42,1.83,17
,0.76,0.72,8.83,55
,0.69,0.71,7.58,49
,0.77,0.66,6.78,51
,0.37,0.46,3.37,17
,0.67,0.66,4.85,44
,0.72,0.67,4.24,48
,0.37,0.54,2.72,20
,0.74,0.7,4.59,52
,0.66,0.48,2.26,32
,0.81,0.59,3.47,48
,0.65,0.63,5.89,41
,0.85,0.64,5.51,54
,0.79,0.62,4.22,49
,0.69,0.68,7.69,47
,0.5,0.6,4.10,30
,0.7,0.67,8.07,47
,0.58,0.54,4.08,31
,0.37,0.68,10.00,25
,0.496829,0.676947,6.63,34
,0.546795,0.71328,7.13,39
,0.572884,0.634003,6.33,36
,0.501774,0.605224,4.13,30
,0.4,0.57,3.46,23
,0.48,0.67,6.04,32
,0.65,0.62,4.21,40
,0.54,0.7,7.05,38
,0.69,0.53,2.88,37
,0.58,0.57,3.86,33
,0.4,0.47,2.26,19
,0.33,0.59,8.00,19
,0.32,0.59,5.55,19
,0.59,0.71,7.56,42
,0.38,0.57,6.88,22
,0.71,0.71,11.00,50
,0.3,0.63,5.05,19
,0.53,0.6,2.87,32
,0.4,0.53,2.67,21
,0.86,0.68,5.13,58
,0.73,0.65,5.29,47
,0.52,0.62,3.36,32
,0.48,0.6,3.37,29
,0.68,0.62,5.80,42
,0.6,0.65,6.04,39
,0.5,0.48,2.81,24
,0.71,0.65,6.38,46
,0.72,0.67,5.20,48
,0.84,0.77,8.67,65
,0.41,0.54,3.31,22
,0.47,0.46,1.73,22
,0.48,0.54,3.38,26
,0.57,0.51,2.72,29
,0.77,0.64,4.91,49
,0.56,0.62,4.75,35
,0.51,0.52,3.26,27
,0.83,0.71,6.89,59
,0.85,0.61,4.75,52
,0.26,0.44,1.72,11
,0.73,0.67,6.36,49
,0.58,0.47,2.53,27
,0.68,0.72,8.67,49
,0.5459,0.4513,1.42,25
,0.9,0.62,4.86,56
,0.81,0.5,2.16,41
,0.81,0.66,6.14,53
,0.388235294117647,0.490909090909091,2.31,19
,0.55,0.52,2.99,29
,0.832941176470588,0.553672316384181,2.76,46
,0.755294117647059,0.654205607476636,4.77,49
,0.71,0.7,8.08,50
,0.56,0.57,5.61,32
,0.68,0.64,8.07,44
,0.71,0.65,10.45,46
,0.62,0.65,7.65,40
,0.52,0.6,7.00,31
,0.71,0.7,9.88,50
,0.82,0.78,19.94,64
,0.63,0.59,7.40,37
,0.77,0.67,4.96,52
,0.56,0.71,7.11,40
,0.74,0.68,10.04,50
,0.12,0.41,1.40,5
,0.7,0.49,2.69,34
,0.55,0.51,2.48,28
,0.51,0.53,7.00,27
,0.46,0.58,5.73,27
,0.26,0.72,12.00,19
,0.69,0.64,9.21,44
,0.43,0.5,7.71,22
,0.41,0.66,7.33,27
,0.91,0.8,11.76,73
,0.56,0.59,4.71,33
,0.81,0.69,6.61,56
,0.82,0.6,3.23,49
,0.55,0.52,2.39,29
,0.75,0.67,7.83,50
,0.64,0.56,4.50,36
,0.88,0.7,6.57,62
,0.85,0.75,10.00,64
,0.7,0.67,8.11,47
,0.81,0.63,5.79,51
,0.81,0.57,3.03,46
,0.42,0.46,2.08,19
,0.8,0.59,3.55,47
,0.64,0.65,4.64,42
,0.28,0.54,2.96,15
,0.36,0.55,2.90,20
,0.7,0.69,6.00,48
,0.65,0.58,3.47,38
,0.52,0.63,4.07,33
,0.63,0.64,3.93,40
,0.6,0.66,5.58,40
,0.26,0.55,3.75,14
,0.31,0.42,2.55,13
,0.55,0.63,4.26,35
,0.59,0.59,3.55,35
,0.46,0.57,4.28,26
,0.26,0.59,3.24,15
,0.34,0.57,2.69,19
,0.583635,0.715711,9.12,42
,0.615209,0.738997,10.16,45
,0.27,0.5,2.24,14
,0.56,0.58,4.29,32
,0.68,0.57,2.81,39
,0.86,0.74,13.19,64
,0.87,0.75,14.04,65
,0.9,0.71,14.41,64
,0.87,0.71,6.98,62
,0.81,0.64,5.16,52
,0.7,0.7,6.46,49
,0.85,0.71,8.94,60
,0.73,0.67,6.84,49
,0.34,0.46,2.65,16
,0.65,0.4,1.52,26
,0.77,0.65,7.49,50
,0.34,0.45,2.28,15
,0.23,0.44,2.10,10
,0.15,0.44,2.00,7
,0.52,0.36,1.29,19
,0.65,0.46,2.02,30
,0.63764705882353,0.546125461254613,3.08,35
,0.868235294117647,0.699186991869919,5.73,61
,0.59764705882353,0.566929133858268,2.94,34
,0.701176470588235,0.654362416107383,4.76,46
,0.87,0.7,9.11,61
,0.74,0.63,4.55,47
,0.89,0.69,6.19,61
,0.9247573,0.7165354,8.81,66
,0.5072816,0.4210526,2.15,21
,0.711165,0.5255973,3.21,37
,0.76,0.66,8.83,50
,0.78,0.66,9.52,51
,0.71,0.63,10.49,45
,0.804705882352941,0.719298245614035,6.65,58
,0.734117647058823,0.605769230769231,2.95,44
,0.71764705882353,0.626229508196721,4.15,45
,0.809411764705882,0.587209302325581,3.26,48
,0.413507,0.665836,3.57,28
,0.383988,0.65268,5.38,25
,0.473105,0.575117,3.38,27
,0.69,0.55,3.13,38
,0.69,0.6,3.49,41
,0.85,0.59,3.08,50
,0.35,0.53,3.42,19
